pdb_id,model_number,global_plddt,cdr1_A,cdr2_A,cdr3_A,cdr1_B,cdr2_B,cdr3_B,iptm_mean,iptm_tcrpmhc,pdockq,avgipae_pmhc,avgipae_tcr,pdockq2_pmhc,pdockq2_tcr
vdjdb_full_14576_ss_4_n0_iptm_filtered,1,89.76812183,72.31511111,75.1277193,69.45128571,79.50027027,78.64907407,74.20949495,0.442,0.5425,0.11276749,0.117921,0.208896,0.010222,0.011234
vdjdb_full_14593_rs_0_n0_iptm_filtered,1,92.16769061,82.30840909,87.40016129,74.3991,87.45818182,85.40388889,80.17809524,0.634,0.7025,0.35718597,0.18727933,0.379112,0.014805,0.024688
vdjdb_full_14593_rs_1_n0_iptm_filtered,4,89.77983448,72.935,78.71717391,75.96971429,78.78214286,79.56285714,71.6428,0.442,0.5325,0.28663978,0.120006,0.21659,0.010934,0.0117565
vdjdb_full_14593_rs_2_n0_iptm_filtered,1,93.45922512,88.31226415,90.68851852,86.56506849,88.39702128,89.45441176,81.59829545,0.8,0.825,0.49198811,0.608131,0.884968,0.386658,0.4475765
vdjdb_full_14593_rs_3_n0_iptm_filtered,1,91.98801049,76.68022222,84.49631579,76.32934211,82.77909091,87.00686275,78.4925,0.652,0.735,0.18950803,0.456706,0.5944365,0.111823,0.0820005
vdjdb_full_14593_ss_0_n0_iptm_filtered,3,89.85641552,71.92409091,79.78,66.2414433,81.28264706,80.59244898,78.09324324,0.408,0.5025,0.31545166,0.06835333,0.115511,0.00880367,0.009093
vdjdb_full_14593_ss_2_n0_iptm_filtered,2,90.65722482,62.16431818,82.70217391,73.15111111,80.76837838,79.23369565,80.67926316,0.492,0.58,0.34629285,0.10002167,0.1804715,0.009916,0.0107285
vdjdb_full_14593_ss_3_n0_iptm_filtered,3,91.32897914,81.37756757,84.7116129,65.28927273,89.08297297,86.58391304,81.6030303,0.732,0.7925,0.38529674,0.45519633,0.6016605,0.13895967,0.14556
vdjdb_full_14593_ss_4_n0_iptm_filtered,3,91.41300606,76.41181818,82.57306452,69.60065934,87.46,86.75981481,77.49402174,0.538,0.625,0.24839698,0.10407333,0.1902815,0.01010633,0.0114635
vdjdb_full_14602_rs_1_n0_iptm_filtered,1,88.80726642,67.48435484,67.61942857,62.27483516,81.52627907,71.0324,65.38,0.394,0.505,0.29479051,0.072754,0.1227135,0.009008,0.008853
vdjdb_full_14602_rs_2_n0_iptm_filtered,1,91.05724985,80.19511111,79.81824561,81.23155844,79.52166667,75.65081633,74.8267033,0.442,0.53,0.24447041,0.08101367,0.1397325,0.009306,0.0097435
vdjdb_full_14602_rs_4_n0_iptm_filtered,1,90.21925768,73.93019608,70.03767442,77.63621622,84.26171429,78.69327273,68.33556604,0.514,0.59,0.25537567,0.09141967,0.164137,0.00959467,0.0102305
vdjdb_full_14602_ss_1_n0_iptm_filtered,3,88.47010662,74.41679245,77.47851852,64.20317073,59.91090909,70.13517857,65.84694118,0.404,0.5325,0.22449785,0.09302667,0.164382,0.00954267,0.0100135
vdjdb_full_14602_ss_2_n0_iptm_filtered,2,90.33712637,75.10648649,86.70875,67.53677419,80.16,76.79254902,77.46586207,0.42,0.5125,0.32202252,0.073114,0.124986,0.008979,0.0095935
vdjdb_full_14602_ss_3_n0_iptm_filtered,2,90.91698507,76.14361702,76.3612069,67.17978022,77.21702128,74.43529412,73.054,0.436,0.535,0.22222913,0.144586,0.2318565,0.01122933,0.012506
vdjdb_full_14602_ss_4_n0_iptm_filtered,1,90.63604104,75.21780488,82.01490196,63.60395604,84.9406383,82.19177778,74.29682927,0.554,0.6425,0.3219317,0.11083533,0.226246,0.01034767,0.0114715
vdjdb_full_14615_rs_0_n0_iptm_filtered,2,90.15828513,75.82511111,76.02584906,79.13287879,81.38307692,75.0672093,72.88666667,0.452,0.5375,0.2694715,0.10234333,0.1789985,0.00962933,0.0106905
vdjdb_full_14615_rs_2_n0_iptm_filtered,3,88.80626884,74.296,74.33971429,63.25884615,84.78657143,77.40534483,79.07253333,0.416,0.51,0.19181529,0.07917967,0.136066,0.008974,0.0095775
vdjdb_full_14615_rs_3_n0_iptm_filtered,0,89.23181503,76.13225,71.69,72.70390805,72.47621622,77.85978261,65.91935065,0.498,0.5775,0.2225863,0.20374233,0.3661255,0.01429467,0.0192855
vdjdb_full_14615_rs_4_n0_iptm_filtered,2,90.76499694,76.80075,75.21714286,81.34506849,85.58911765,81.47469388,82.49934211,0.546,0.6125,0.27544546,0.280508,0.4816395,0.02314733,0.0391975
vdjdb_full_14615_ss_0_n0_iptm_filtered,2,92.16579386,83.08333333,88.9956,71.64878378,89.32,88.17456522,82.770375,0.726,0.765,0.3142846,0.432803,0.6790645,0.107439,0.1254545
vdjdb_full_14615_ss_1_n0_iptm_filtered,4,89.67989919,76.458125,72.07357143,75.68068966,81.75875,63.70418605,82.00376471,0.462,0.54,0.20931606,0.08932733,0.171996,0.009345,0.0104465
vdjdb_full_14615_ss_2_n0_iptm_filtered,2,90.45074044,74.47442308,77.37242424,76.97954545,84.87121212,79.05666667,79.72411765,0.464,0.55,0.29680741,0.11163233,0.214269,0.00978233,0.0121635
vdjdb_full_14615_ss_3_n0_iptm_filtered,2,89.92568015,73.07272727,80.24543478,81.17259259,79.73148936,78.83205882,68.90930693,0.408,0.505,0.07726452,0.08460767,0.1387125,0.00903167,0.00979
vdjdb_full_14615_ss_4_n0_iptm_filtered,0,90.38738874,85.04222222,86.7048,70.78253333,79.41191489,75.91553191,78.66333333,0.466,0.5425,0.26643467,0.09428367,0.161335,0.00946633,0.01071
vdjdb_full_14616_rs_0_n0_iptm_filtered,2,89.24633943,72.17166667,78.35903846,69.51971014,80.6740625,76.90957447,73.10946809,0.432,0.53,0.26424591,0.09748733,0.1694535,0.009384,0.010657
vdjdb_full_14616_rs_1_n0_iptm_filtered,2,93.57331022,93.6,91.24107143,91.35333333,93.631875,94.23617021,87.31472222,0.826,0.8475,0.52154636,0.610396,0.942373,0.40145067,0.6976655
vdjdb_full_14616_rs_2_n0_iptm_filtered,0,89.52249342,73.47675,67.43085714,73.58115385,81.40947368,80.31571429,80.29535714,0.454,0.545,0.19196471,0.10128333,0.186613,0.00955067,0.0113105
vdjdb_full_14616_rs_3_n0_iptm_filtered,4,88.91856331,67.29522727,79.1283871,72.74111111,74.67404255,72.81744681,67.87295455,0.416,0.515,0.30509324,0.08520033,0.149807,0.00900767,0.009846
vdjdb_full_14616_rs_4_n0_iptm_filtered,1,91.60762467,76.34613636,87.94152174,67.17823529,89.0975,89.02833333,80.94927711,0.73,0.765,0.3068875,0.54670733,0.7443915,0.218992,0.149496
vdjdb_full_14616_ss_0_n0_iptm_filtered,0,89.14475359,77.22810811,77.70129032,64.335625,77.67765957,80.66382353,67.62179487,0.464,0.555,0.30579434,0.10063867,0.173453,0.00954033,0.010241
vdjdb_full_14616_ss_1_n0_iptm_filtered,1,89.7866928,82.009,83.97963636,71.65809524,82.4055814,73.7456,72.31169811,0.39,0.495,0.12035685,0.077546,0.123705,0.008849,0.008939
vdjdb_full_14616_ss_2_n0_iptm_filtered,1,93.06557187,87.65022727,91.23217391,90.69318681,88.70190476,89.76040816,87.46651515,0.774,0.785,0.21675263,0.62212133,0.902901,0.43958533,0.5445
vdjdb_full_14616_ss_3_n0_iptm_filtered,3,91.41493336,81.92613636,91.14586957,85.29574074,83.06432432,85.16518519,84.13606742,0.728,0.7375,0.32729339,0.54633467,0.8473215,0.242476,0.352226
vdjdb_full_14616_ss_4_n0_iptm_filtered,0,88.18100244,72.3205,70.13928571,72.40463415,71.156,75.5462069,67.05767442,0.402,0.4975,0.19983705,0.09327333,0.160836,0.00932267,0.0100865
vdjdb_full_14620_rs_0_n0_iptm_filtered,2,90.24313405,68.67818182,76.37608696,71.25550725,84.28882353,84.70555556,78.17752809,0.494,0.6125,0.20742969,0.21354433,0.3288425,0.016609,0.0189425
vdjdb_full_14620_rs_1_n0_iptm_filtered,1,89.53239861,76.3525,73.88657143,73.65606061,80.08,73.45651163,78.96395349,0.406,0.5,0.18276611,0.08992533,0.150507,0.009141,0.010249
vdjdb_full_14620_rs_2_n0_iptm_filtered,3,91.22725938,78.31407407,82.91324324,63.87918605,87.26638298,86.46244444,84.89808824,0.686,0.7425,0.31116242,0.300226,0.556096,0.03997967,0.097851
vdjdb_full_14620_rs_4_n0_iptm_filtered,1,92.29351125,80.85454545,90.27717391,86.48057971,85.76825,85.20567568,78.77034091,0.752,0.775,0.41942194,0.54837867,0.824883,0.23217267,0.314108
vdjdb_full_14620_ss_0_n0_iptm_filtered,4,91.77357303,81.99227273,91.92152174,80.48266667,82.54914894,81.16111111,71.00449438,0.73,0.7325,0.3811544,0.492436,0.726793,0.16625967,0.2270075
vdjdb_full_14620_ss_1_n0_iptm_filtered,0,93.40313469,92.49375,94.49232558,92.78238806,94.74777778,92.41607843,95.38195652,0.868,0.8875,0.58153053,0.65002967,0.9657065,0.57246733,0.8060985
vdjdb_full_14620_ss_2_n0_iptm_filtered,3,90.77567012,77.6605,74.83,73.73013889,82.05340426,74.66787234,81.31055556,0.606,0.655,0.18251316,0.40111667,0.614435,0.06682767,0.0793125
vdjdb_full_14620_ss_4_n0_iptm_filtered,1,88.6819396,73.39214286,73.56390244,58.12470588,83.09435897,79.90565217,64.41617978,0.452,0.56,0.21970161,0.07822967,0.146301,0.009005,0.0095895
vdjdb_full_14621_rs_0_n0_iptm_filtered,2,92.16416531,78.86840909,87.90565217,83.81985507,83.17022727,89.87921569,87.45338462,0.756,0.79,0.35246551,0.56917967,0.874652,0.287869,0.4191995
vdjdb_full_14621_rs_1_n0_iptm_filtered,2,94.18099674,88.73409091,96.60847826,94.24257576,92.74522727,94.44411765,95.28753846,0.872,0.8825,0.47984276,0.65349333,0.9787945,0.599386,0.87894
vdjdb_full_14621_rs_2_n0_iptm_filtered,3,91.04741042,76.744,81.77578947,72.08217391,86.69021277,83.60488889,83.35,0.59,0.6775,0.31506019,0.267183,0.4566495,0.030755,0.0471175
vdjdb_full_14621_rs_4_n0_iptm_filtered,0,90.61826781,76.80840909,84.73086957,72.84121951,80.80880952,79.32702703,78.62795699,0.526,0.59,0.22023176,0.219789,0.316958,0.01589233,0.017674
vdjdb_full_14621_ss_1_n0_iptm_filtered,2,92.1752596,86.5790625,84.504,77.00747475,89.93135135,81.18462963,77.98320755,0.756,0.7575,0.22223275,0.56813367,0.8350405,0.285549,0.299446
vdjdb_full_14621_ss_2_n0_iptm_filtered,4,89.26052944,70.54931818,78.20369565,75.67177419,81.00212121,79.92,67.84766667,0.426,0.5225,0.31772863,0.08538533,0.1468395,0.00942533,0.0098785
vdjdb_full_14621_ss_3_n0_iptm_filtered,0,89.90382842,72.1803125,67.63628571,78.7468,75.97319149,72.76765957,66.61088235,0.436,0.525,0.11441224,0.11985267,0.209886,0.009981,0.0109395
vdjdb_full_14621_ss_4_n0_iptm_filtered,3,88.85737758,66.51688889,73.50035088,74.66042857,76.08787234,74.47170213,64.2362,0.412,0.515,0.24137751,0.09571767,0.1646565,0.009279,0.0099115
vdjdb_full_14622_rs_0_n0_iptm_filtered,2,87.38311057,70.02954545,75.77173913,61.43228571,81.82805556,80.73294118,64.0293617,0.412,0.5175,0.27443854,0.08298233,0.1530305,0.00887033,0.009611
vdjdb_full_14622_rs_1_n0_iptm_filtered,1,90.47969679,77.470625,81.95615385,83.2728,86.33914894,83.33133333,71.90515464,0.582,0.6325,0.20280507,0.20284633,0.3450185,0.016102,0.0204655
vdjdb_full_14622_rs_3_n0_iptm_filtered,2,90.95833231,82.71675,84.242,78.93911392,81.105,75.58571429,78.79829268,0.574,0.6325,0.23192947,0.29223267,0.4427415,0.02485733,0.0313725
vdjdb_full_14622_rs_4_n0_iptm_filtered,1,87.59552227,70.09977273,75.15,61.92923077,79.05468085,78.53244444,65.02759494,0.384,0.4925,0.15955523,0.072396,0.125013,0.00882933,0.0089265
vdjdb_full_14622_ss_1_n0_iptm_filtered,0,88.68203715,76.09666667,72.09442857,70.70482143,82.13948718,75.96326087,68.88516129,0.416,0.5175,0.17849656,0.08328967,0.151267,0.00918733,0.009408
vdjdb_full_14622_ss_2_n0_iptm_filtered,4,90.76329751,80.1375,81.585,78.49367089,83.87425,75.40540541,74.72128205,0.4,0.4975,0.41279581,0.07331533,0.11698,0.008923,0.009168
vdjdb_full_14622_ss_4_n0_iptm_filtered,3,88.83854571,63.43477273,62.11171429,73.29880597,81.10085106,75.44688889,67.52435644,0.442,0.55,0.09162947,0.06982233,0.2045345,0.00957667,0.0108165
vdjdb_full_14624_rs_1_n0_iptm_filtered,4,89.7359126,71.99769231,77.29454545,59.15908163,83.68363636,78.00352941,76.71435294,0.466,0.545,0.23147993,0.10337133,0.200547,0.00953267,0.0114445
vdjdb_full_14624_rs_2_n0_iptm_filtered,1,88.97294784,63.30595745,78.24269841,58.69955556,81.56125,82.00061224,71.76294118,0.48,0.5775,0.26734993,0.09910467,0.172552,0.00980333,0.010363
vdjdb_full_14624_rs_3_n0_iptm_filtered,1,89.39325534,73.29,77.8944186,67.2887,74.74159091,78.0,69.28461538,0.48,0.5675,0.17861774,0.13011267,0.228059,0.010573,0.0111925
vdjdb_full_14624_rs_4_n0_iptm_filtered,3,89.66997136,75.36675,77.49849057,70.72233333,77.23,79.09444444,66.6065,0.38,0.48,0.43676658,0.06984767,0.1105025,0.00902133,0.009186
vdjdb_full_14624_ss_0_n0_iptm_filtered,2,89.67002442,72.60533333,73.26528302,75.33849315,81.18571429,75.01448276,76.08869048,0.394,0.495,0.231473,0.07269633,0.128643,0.00880867,0.009496
vdjdb_full_14624_ss_2_n0_iptm_filtered,3,88.71724006,74.688,74.02085714,63.45081633,77.65487805,69.125,67.47680851,0.442,0.535,0.15093332,0.10014367,0.16514,0.00946433,0.0095955
vdjdb_full_14624_ss_3_n0_iptm_filtered,2,92.40814852,84.49943396,91.17925926,82.74650794,87.84025,91.60632653,82.94520548,0.766,0.8,0.45447864,0.56801533,0.886887,0.280693,0.446645
vdjdb_full_14630_rs_0_n0_iptm_filtered,2,88.88079147,74.6595,72.22685714,68.6162,76.35106383,75.76404255,66.4986,0.412,0.5075,0.34082905,0.07839633,0.136102,0.00892367,0.0093
vdjdb_full_14630_rs_1_n0_iptm_filtered,2,91.46547605,73.85377778,81.60912281,65.01018519,87.735625,89.87518519,74.48860215,0.692,0.75,0.23921084,0.43312867,0.537438,0.088846,0.039101
vdjdb_full_14630_rs_2_n0_iptm_filtered,3,91.22788568,83.59255319,81.27103448,75.18263736,85.80042553,82.24411765,80.42917647,0.488,0.5725,0.18920291,0.06048,0.2030315,0.00918067,0.0117075
vdjdb_full_14630_rs_3_n0_iptm_filtered,2,89.5030123,73.47767857,77.74731707,63.10513889,76.51918919,80.37108696,65.32,0.446,0.535,0.28440178,0.10495867,0.188739,0.009634,0.0113265
vdjdb_full_14630_ss_0_n0_iptm_filtered,1,89.39523012,74.68711538,77.51363636,68.6012,81.72021277,75.58723404,71.74057143,0.394,0.495,0.25460397,0.07158333,0.12328,0.00905467,0.0091375
vdjdb_full_14630_ss_1_n0_iptm_filtered,3,87.8120754,66.35875,70.26314286,64.27535714,79.81457143,70.75689655,67.03136842,0.384,0.4925,0.18153789,0.07399733,0.121586,0.008849,0.0090435
vdjdb_full_14630_ss_2_n0_iptm_filtered,2,90.62361524,75.30227273,87.91086957,62.42345455,83.3306383,84.58029412,71.4523913,0.648,0.675,0.18718921,0.37638167,0.5591615,0.060737,0.0518655
vdjdb_full_14630_ss_3_n0_iptm_filtered,3,89.8054775,74.05025641,81.84586957,74.41367647,81.4915,80.29673469,77.23759494,0.444,0.53,0.22958183,0.098657,0.16361,0.00950667,0.010564
vdjdb_full_14630_ss_4_n0_iptm_filtered,0,91.68050072,81.72425532,81.93068966,80.2961039,86.273125,83.46225,75.87763441,0.604,0.665,0.27364554,0.277485,0.480303,0.02716033,0.040396
vdjdb_full_14631_rs_0_n0_iptm_filtered,2,91.46547605,73.85377778,81.60912281,65.01018519,87.735625,89.87518519,74.48860215,0.692,0.75,0.23921084,0.43312867,0.537438,0.088846,0.039101
vdjdb_full_14631_rs_2_n0_iptm_filtered,3,89.51579769,73.69275,74.548,68.60747368,82.2797561,70.5655,78.58987952,0.588,0.6475,0.25454108,0.222142,0.407555,0.016678,0.025654
vdjdb_full_14631_rs_4_n0_iptm_filtered,1,88.55196955,75.0266,68.82507692,70.8986,73.69534884,72.96517241,71.44819672,0.404,0.5025,0.15573515,0.08707933,0.158148,0.009136,0.009349
vdjdb_full_14631_ss_0_n0_iptm_filtered,0,89.11313082,76.43243243,80.10419355,61.87389474,82.40558824,81.44877551,71.56278351,0.576,0.66,0.18770843,0.248841,0.400557,0.020486,0.0244615
vdjdb_full_14631_ss_1_n0_iptm_filtered,4,89.901026,86.4308,84.77907692,77.66754717,73.28170213,76.98382979,60.70917431,0.556,0.6075,0.29788201,0.17273167,0.3236535,0.01324533,0.0171575
vdjdb_full_14631_ss_3_n0_iptm_filtered,0,92.51978296,88.18388889,91.8642,74.300875,90.14885714,86.61293103,88.95271605,0.72,0.7425,0.42519675,0.48844933,0.7386345,0.172869,0.194506
vdjdb_full_14631_ss_4_n0_iptm_filtered,0,90.77925625,82.98055556,88.1214,76.49793651,85.215,83.4244898,71.58715789,0.514,0.5975,0.19570918,0.08210967,0.2587565,0.010531,0.0136865
vdjdb_full_14633_rs_0_n0_iptm_filtered,0,89.13584989,70.94233333,70.15471429,67.06910112,78.91368421,76.44767857,69.38884211,0.426,0.5225,0.15702472,0.085977,0.14443,0.009203,0.009128
vdjdb_full_14633_rs_1_n0_iptm_filtered,2,88.787751,71.9675,67.87728571,68.64088608,80.46820513,75.46953488,73.36621053,0.416,0.5175,0.20759103,0.091548,0.149065,0.00922933,0.009697
vdjdb_full_14633_rs_2_n0_iptm_filtered,2,89.00555397,71.74454545,79.24413043,66.90154762,82.75425,79.49108108,68.50854369,0.384,0.49,0.09111044,0.03338133,0.109084,0.008101,0.009033
vdjdb_full_14633_rs_3_n0_iptm_filtered,2,89.5246763,76.225,81.5597561,71.64333333,80.81,79.94759259,71.47302326,0.48,0.5625,0.18939673,0.12898333,0.2144975,0.01052,0.011552
vdjdb_full_14633_rs_4_n0_iptm_filtered,1,91.60542933,77.06772727,86.32173913,82.31392857,84.61382979,82.46666667,76.05263736,0.684,0.735,0.27945464,0.50609167,0.761579,0.15020267,0.18031
vdjdb_full_14633_ss_1_n0_iptm_filtered,0,88.68203715,76.09666667,72.09442857,70.70482143,82.13948718,75.96326087,68.88516129,0.416,0.5175,0.17849656,0.08328967,0.151267,0.00918733,0.009408
vdjdb_full_14633_ss_2_n0_iptm_filtered,1,91.47240707,74.66386364,85.0523913,81.86230769,86.93851064,81.52288889,84.28382022,0.682,0.73,0.25289172,0.47932233,0.7416955,0.117004,0.199787
vdjdb_full_14633_ss_4_n0_iptm_filtered,0,88.14802969,60.74088889,71.24298246,68.3515942,74.34765957,72.92659574,64.04651685,0.376,0.4875,0.25547159,0.069861,0.116059,0.00875633,0.008946
vdjdb_full_14635_rs_0_n0_iptm_filtered,3,87.8740004,73.80423077,76.78,57.99239583,80.23425532,73.03844444,62.9054717,0.384,0.4925,0.20707636,0.075423,0.137317,0.00892967,0.0091235
vdjdb_full_14635_rs_1_n0_iptm_filtered,0,89.31508097,73.136,68.284,74.09619718,73.93297872,71.50617021,64.8872093,0.392,0.495,0.31706942,0.07778567,0.134119,0.00890733,0.0093
vdjdb_full_14635_rs_2_n0_iptm_filtered,2,90.29792337,76.03136364,86.56434783,74.29133333,83.04771429,75.36103448,72.18727273,0.574,0.6325,0.19852601,0.23687167,0.4100105,0.01848533,0.0253285
vdjdb_full_14635_rs_4_n0_iptm_filtered,0,92.14076454,81.61138889,87.5794,71.2296,90.8590625,91.85148148,82.70242105,0.74,0.78,0.27715076,0.54000467,0.811375,0.21849767,0.2593615
vdjdb_full_14635_ss_0_n0_iptm_filtered,2,89.37976461,75.47594595,77.56306452,59.47444444,85.73,79.10521739,81.55111111,0.49,0.575,0.23860423,0.10061033,0.2091365,0.009862,0.011936
vdjdb_full_14635_ss_1_n0_iptm_filtered,2,88.00652649,76.74666667,73.47103448,59.08194175,78.63837838,78.29333333,70.8831068,0.408,0.51,0.1336282,0.09745667,0.168195,0.009248,0.009884
vdjdb_full_14635_ss_2_n0_iptm_filtered,3,90.46953455,79.09405405,81.7966129,70.96303797,85.66553191,86.28470588,77.81732558,0.664,0.725,0.40528563,0.32582767,0.4445955,0.04117567,0.033806
vdjdb_full_14635_ss_3_n0_iptm_filtered,4,92.04368826,83.81857143,86.0868254,83.2975,91.48974359,89.73130435,86.50427083,0.766,0.8075,0.35262272,0.539009,0.797379,0.268039,0.2577395
vdjdb_full_14635_ss_4_n0_iptm_filtered,4,92.35634107,87.26037736,91.47666667,81.49478261,85.68957447,87.41705882,76.78544554,0.746,0.765,0.39790405,0.552835,0.794463,0.257403,0.2632655
vdjdb_full_14637_rs_0_n0_iptm_filtered,2,90.29792337,76.03136364,86.56434783,74.29133333,83.04771429,75.36103448,72.18727273,0.574,0.6325,0.19852601,0.23687167,0.4100105,0.01848533,0.0253285
vdjdb_full_14637_rs_1_n0_iptm_filtered,3,92.24585465,85.34679245,90.70611111,77.48173913,85.08297872,87.53411765,72.54695652,0.704,0.7,0.1291861,0.53422367,0.749831,0.20456933,0.1786885
vdjdb_full_14637_rs_2_n0_iptm_filtered,0,88.51523422,74.23575,72.238,66.67493151,77.86054054,81.65203704,73.45821782,0.452,0.53,0.12823092,0.126411,0.2019365,0.01019567,0.011594
vdjdb_full_14637_rs_3_n0_iptm_filtered,3,92.76562588,84.4354717,93.2912963,83.86870968,83.5825,90.74372549,76.90152174,0.812,0.825,0.45821039,0.58837133,0.869895,0.331765,0.3564475
vdjdb_full_14637_rs_4_n0_iptm_filtered,0,89.05128888,71.09738095,77.52444444,78.35647887,79.59285714,77.18846154,80.6165625,0.386,0.4875,0.32235388,0.07334967,0.118578,0.00880767,0.0092615
vdjdb_full_14637_ss_0_n0_iptm_filtered,2,90.15543018,77.028,76.29557143,68.56414894,84.1125,83.50225,66.84633028,0.478,0.57,0.28154496,0.115579,0.2054705,0.01032867,0.011521
vdjdb_full_14637_ss_2_n0_iptm_filtered,1,93.60829744,93.59830189,90.11555556,92.11488372,92.9625,95.01314815,86.522,0.842,0.865,0.37373913,0.63200733,0.911743,0.49106033,0.565015
vdjdb_full_14637_ss_3_n0_iptm_filtered,0,92.13056672,82.537,78.27114286,78.65627907,91.1121875,89.8104,84.72589744,0.766,0.805,0.38367938,0.55304467,0.760703,0.25868,0.189521
